839
316,125
316,117
316,316
316,314
316,298
316,104
316,305
316,69
316,594
316,82
316,143
316,198
769,644
769,5
769,198
636,644
636,5
99,644
99,78
797,644
229,644
229,82
178,644
178,174
178,306
178,197
178,198
314,644
314,78
314,23
314,5
314,28
314,197
314,11
314,297
314,314
314,21
314,189
187,644
187,198
536,644
536,78
371,644
371,5
21,644
21,174
21,78
21,345
21,36
21,28
21,197
21,51
21,107
21,21
21,529
21,305
21,373
348,644
348,78
348,197
348,11
348,125
348,298
348,305
348,82
348,198
804,644
574,644
574,78
574,574
574,387
574,198
341,644
341,78
341,28
341,197
341,51
341,107
341,697
341,298
341,572
341,323
529,644
529,197
749,644
703,644
641,644
641,174
303,644
303,5
662,644
662,5
662,286
814,644
795,644
795,174
795,345
795,28
795,197
795,684
795,298
795,189
795,198
795,25
169,644
391,644
391,5
135,644
135,174
135,135
135,298
135,82
135,323
135,198
419,644
419,51
419,246
419,149
44,644
44,174
44,78
44,54
44,125
44,44
44,305
44,82
44,198
44,401
477,644
477,174
477,51
60,644
60,78
60,321
60,36
60,197
60,314
60,21
60,341
60,60
60,246
60,198
60,17
685,644
732,644
732,5
700,644
700,197
700,314
733,644
733,174
651,644
205,644
205,197
205,205
566,644
566,174
566,566
0,644
0,174
8,644
8,174
8,78
8,117
8,298
8,82
8,198
8,388
425,644
425,78
531,644
531,17
358,644
358,197
358,38
358,21
358,358
358,298
358,82
692,644
692,174
692,49
692,286
692,197
692,107
692,125
692,692
692,224
684,644
684,174
684,286
684,197
684,125
684,795
684,44
684,298
271,644
271,5
271,11
271,314
271,271
715,644
715,78
654,644
299,644
299,299
299,646
299,198
299,300
556,644
556,78
556,5
328,644
328,197
328,51
328,107
328,328
328,324
328,298
328,104
328,305
328,337
328,323
328,198
328,388
657,644
657,51
776,644
776,82
801,644
830,644
745,644
683,644
832,644
832,51
112,644
772,644
772,78
623,644
623,125
623,363
392,644
255,644
255,49
255,321
255,197
255,54
255,107
255,214
255,125
255,314
255,341
255,255
255,324
255,298
255,104
255,323
255,198
255,624
211,644
805,644
697,644
697,78
697,286
697,197
697,107
324,644
324,174
324,197
324,314
324,298
834,644
834,197
834,214
834,834
834,572
79,644
79,78
79,79
196,644
196,78
196,5
196,196
829,644
629,644
629,78
629,305
67,644
67,78
67,197
67,67
67,92
67,338
67,82
608,644
608,174
608,197
608,214
608,697
608,608
608,430
608,82
298,644
298,174
298,78
298,286
298,28
298,197
298,51
298,107
298,125
298,324
298,298
298,104
298,326
298,323
298,17
246,644
246,174
246,78
246,51
246,125
246,314
246,298
246,323
246,198
831,644
831,174
831,197
179,644
150,644
150,174
150,49
150,197
150,125
150,314
150,298
150,150
150,449
484,644
484,174
484,78
484,198
484,448
512,644
104,644
104,197
104,11
104,214
104,314
104,298
104,150
104,104
104,430
695,644
695,174
695,188
743,644
743,174
743,5
30,78
30,345
30,23
30,125
30,117
30,298
30,30
30,388
77,89
77,78
84,78
84,9
92,78
111,78
127,78
127,198
127,17
149,78
149,341
149,149
149,198
177,78
263,78
267,78
267,197
267,182
267,267
27,78
27,182
27,125
27,60
307,78
307,125
307,446
307,228
338,78
338,298
338,446
272,174
272,78
272,49
272,321
272,28
272,11
272,314
272,298
272,189
272,198
66,78
66,607
66,82
224,78
224,224
393,78
394,174
394,78
394,5
404,78
404,404
406,78
19,78
19,446
19,198
437,78
454,78
446,78
446,125
215,78
465,174
465,78
465,465
233,78
48,78
472,78
70,78
70,197
70,314
502,78
18,644
18,78
18,306
18,198
760,78
444,78
444,125
305,174
305,78
305,305
305,198
704,78
249,78
249,197
249,371
249,572
249,82
363,78
535,174
535,78
538,78
63,78
63,198
123,78
123,388
546,78
562,174
562,78
403,78
189,78
603,78
606,78
616,678
616,644
616,645
616,78
616,74
616,304
616,23
616,458
616,306
616,197
616,107
616,93
616,619
616,316
616,229
616,135
616,419
616,44
616,358
616,324
616,67
616,66
616,249
616,363
616,616
616,69
616,253
616,80
616,607
616,384
616,430
616,759
616,195
616,82
616,262
616,405
616,747
616,143
616,315
616,166
616,410
616,601
616,87
616,611
616,613
616,583
616,400
616,614
616,615
616,696
616,617
616,618
616,460
616,693
616,1
616,190
616,496
616,605
616,380
616,620
616,504
616,259
616,252
616,621
616,199
616,573
616,622
616,435
616,534
616,610
616,775
616,780
616,752
69,174
69,78
69,197
69,240
69,125
69,341
69,305
69,82
69,198
716,78
716,388
628,78
75,174
75,78
75,286
75,197
75,44
75,198
75,448
75,17
642,78
499,78
253,78
253,127
253,253
253,198
253,17
257,78
257,198
658,78
61,78
600,78
680,78
680,5
746,78
416,78
682,78
682,197
3,78
47,78
47,9
47,197
47,125
47,47
47,198
47,17
724,78
434,78
434,434
796,78
796,556
796,298
796,305
356,174
356,78
356,306
356,28
356,197
356,314
356,324
356,298
356,104
356,356
660,78
660,125
660,665
710,78
43,78
459,78
459,125
387,78
690,78
690,341
633,78
633,388
806,78
379,78
109,78
109,109
109,82
554,174
554,78
554,547
554,198
554,632
646,78
646,5
646,306
134,78
765,78
765,197
765,198
80,174
80,78
80,231
80,306
80,28
80,197
80,107
80,502
80,305
80,189
80,646
80,80
80,82
80,460
825,78
825,82
424,78
424,82
424,315
727,78
727,28
727,197
727,107
727,314
727,324
727,298
590,78
159,174
159,78
159,305
281,78
281,198
137,78
137,198
217,78
184,78
184,222
184,298
184,149
417,78
607,78
607,222
607,197
607,125
607,253
607,82
15,174
15,78
826,78
384,78
384,384
384,82
175,78
175,297
175,305
175,175
175,198
373,644
373,174
373,78
373,28
373,197
373,107
373,314
373,324
373,298
373,104
83,197
755,174
755,197
705,197
322,197
322,107
322,314
322,298
365,197
430,197
430,11
430,82
136,197
136,314
136,198
136,17
759,174
759,197
759,305
35,78
35,197
35,125
35,624
35,17
773,197
714,28
714,197
714,107
714,117
714,314
714,298
714,388
2,197
195,197
195,107
195,314
195,298
195,195
195,82
195,323
195,198
469,197
6,197
293,197
293,107
427,197
427,21
427,198
413,197
413,107
413,314
32,197
32,103
32,198
712,197
139,197
139,733
487,197
785,197
396,197
396,373
572,197
173,197
442,197
442,107
442,442
791,197
791,107
791,125
791,21
791,430
791,759
791,572
791,791
791,653
722,197
815,197
72,197
748,197
818,174
818,197
811,197
470,197
730,258
730,197
327,197
327,314
327,324
327,298
327,104
327,327
226,197
226,125
194,197
194,125
194,198
194,40
707,197
736,197
736,125
736,594
736,198
353,28
353,197
353,107
353,298
353,104
353,338
819,644
819,197
361,197
361,107
361,314
361,298
361,104
361,446
361,361
59,197
627,197
627,314
627,198
374,78
374,197
374,214
326,78
326,28
326,197
326,51
326,107
326,314
326,324
326,298
350,197
350,298
828,197
513,197
740,174
740,197
708,174
708,197
708,21
708,529
708,92
708,646
342,174
342,78
342,321
342,286
342,197
342,314
342,298
342,198
833,197
653,197
108,197
108,314
351,197
351,298
351,104
803,174
803,197
835,197
709,197
709,125
709,697
709,298
709,198
244,197
12,197
12,546
723,197
289,197
289,21
571,197
706,644
706,5
706,197
706,502
836,197
836,107
836,125
789,197
789,341
789,298
756,78
756,197
756,93
756,341
756,298
756,104
756,305
756,756
541,174
541,345
541,197
541,107
541,541
812,197
812,125
784,174
784,197
784,51
784,125
414,174
414,197
414,214
414,314
414,198
767,197
767,125
505,197
505,214
505,17
594,49
594,197
594,759
329,174
329,214
329,298
100,82
82,174
82,82
33,82
262,174
262,107
262,298
262,82
405,82
405,405
747,82
143,78
143,305
143,607
143,82
315,82
166,82
166,198
410,174
410,78
410,11
410,44
410,298
410,104
410,69
410,82
601,82
87,82
611,82
613,82
583,82
583,198
400,82
614,314
614,82
615,82
696,5
696,117
696,80
696,82
696,435
617,82
618,82
460,174
460,82
460,198
693,82
1,246
1,82
1,1
1,198
1,624
190,305
190,82
496,82
605,82
380,82
620,82
504,82
259,82
259,198
252,82
252,252
621,82
199,82
573,82
622,82
435,66
435,305
435,607
435,82
643,82
210,51
210,125
210,502
210,82
201,305
201,82
201,190
534,82
501,82
610,82
313,607
313,82
313,1
313,313
775,305
775,80
775,82
775,775
780,82
242,253
242,82
242,198
13,174
13,78
13,45
13,125
13,82
13,94
13,198
752,82
94,338
94,82
94,198
609,82
609,609
256,66
256,82
256,198
114,78
114,82
114,198
457,82
180,82
180,1
180,534
599,125
599,82
599,435
652,82
337,5
337,321
337,28
337,107
337,314
337,298
340,321
340,28
340,314
336,78
336,321
336,448
717,298
334,298
354,107
354,298
354,253
354,337
354,198
332,174
332,314
332,298
332,198
131,107
131,298
325,28
325,298
323,644
323,51
323,107
323,298
323,104
751,78
751,28
751,213
751,214
751,314
751,298
751,104
751,411
339,258
339,125
339,298
701,188
701,117
701,298
725,28
725,107
725,547
725,298
725,24
146,51
146,107
146,298
344,107
344,298
280,107
280,298
355,107
355,298
221,107
221,323
357,107
602,107
602,135
602,298
792,107
792,298
37,107
37,323
37,198
346,323
88,174
88,78
88,45
88,51
88,125
88,69
88,323
88,198
130,169
335,314
335,298
409,314
359,314
140,314
140,60
140,140
411,11
411,314
412,314
58,28
58,125
58,314
58,194
58,198
317,78
317,314
333,214
333,314
164,314
506,174
506,314
506,198
768,314
817,314
721,49
721,314
713,93
713,314
729,314
799,314
794,314
735,49
735,314
735,140
76,246
76,198
14,198
198,174
198,78
198,198
132,174
132,5
132,198
155,198
172,198
181,198
185,78
185,198
148,174
148,198
228,198
62,174
62,36
62,125
62,60
62,446
62,198
62,783
295,174
295,198
25,198
398,198
85,198
223,198
782,198
431,198
284,198
399,198
408,198
474,78
474,9
474,198
474,448
448,198
461,198
154,198
500,198
50,174
50,78
50,125
50,198
138,198
489,198
551,198
552,198
558,305
558,198
145,547
145,305
145,198
216,547
216,198
283,198
575,198
577,198
580,198
582,198
586,198
91,174
91,338
91,198
592,198
595,198
539,198
302,198
598,198
739,198
589,214
589,198
237,198
593,198
632,174
632,547
632,198
115,198
90,125
90,198
698,174
698,198
524,198
686,338
686,198
234,198
234,432
234,17
771,198
121,214
121,198
521,125
521,198
168,5
168,646
168,198
555,446
555,198
766,198
163,198
312,198
378,198
250,174
250,198
360,198
105,198
741,198
584,198
493,174
493,198
788,198
467,135
467,198
821,198
737,198
808,321
808,198
432,198
220,198
779,198
420,198
508,198
508,584
268,78
268,125
268,198
463,198
463,448
753,644
753,446
753,198
753,632
126,198
147,198
809,198
809,598
557,305
557,198
118,174
118,305
118,198
382,174
382,198
553,198
631,214
631,198
300,78
300,51
300,198
300,300
516,198
525,198
528,198
390,198
579,174
579,198
158,174
158,198
473,198
770,174
770,198
720,198
711,198
731,198
663,174
663,198
663,632
663,388
687,174
687,198
309,174
309,78
309,198
587,198
261,174
261,345
261,23
261,198
110,174
110,78
110,338
110,646
462,78
462,198
129,78
129,305
129,432
517,174
517,78
193,78
193,198
301,174
301,78
301,5
523,174
523,78
523,342
523,198
523,523
122,174
122,198
202,198
232,174
232,198
239,198
165,174
165,198
288,198
113,51
113,198
347,198
560,198
421,198
422,174
422,198
151,198
160,198
482,198
486,198
490,198
490,490
141,198
492,341
492,198
494,198
494,25
156,198
515,174
515,198
515,515
98,198
276,174
276,125
276,69
276,198
401,198
368,198
40,198
102,198
265,174
265,198
274,198
415,644
415,174
415,458
415,125
415,198
389,117
389,198
144,198
522,198
694,174
694,198
124,198
777,198
543,198
219,547
219,305
219,130
219,198
569,198
376,5
376,198
491,198
10,174
10,305
10,198
464,198
576,198
570,198
638,198
495,198
290,198
634,198
170,198
42,125
42,198
509,198
563,198
667,198
668,174
668,198
670,198
96,174
96,198
671,198
503,174
503,198
673,198
612,198
676,198
372,174
372,198
476,78
476,198
7,198
511,198
511,448
679,78
679,198
527,198
101,646
101,198
53,174
53,345
53,5
53,198
549,78
549,198
542,198
542,632
674,174
674,198
754,198
783,198
428,198
510,60
510,198
152,198
152,632
152,624
787,198
787,787
483,198
813,198
445,198
820,51
820,198
807,198
277,174
277,125
277,198
161,198
800,198
206,198
206,632
481,644
481,78
481,198
481,632
635,78
635,198
520,198
827,198
310,198
282,198
282,624
518,198
588,125
588,338
588,198
588,588
16,198
781,198
798,338
798,198
475,198
626,198
802,645
802,36
802,125
802,311
802,198
802,553
802,516
802,129
167,78
167,646
167,198
167,167
292,78
292,198
478,78
479,78
479,214
480,78
308,78
308,125
485,78
485,448
455,78
455,125
455,198
488,78
762,78
596,78
597,78
192,78
675,78
675,51
675,198
498,78
639,78
664,78
664,198
666,78
650,78
650,198
20,78
561,78
73,78
669,78
540,78
540,448
672,78
672,448
565,78
677,78
665,78
41,78
41,198
362,78
681,78
681,9
247,78
247,198
559,78
559,448
245,78
591,78
790,78
790,69
786,78
243,78
243,69
243,198
761,78
761,69
761,198
106,78
837,78
822,78
822,69
24,60
564,60
824,23
824,189
17,174
17,624
17,17
56,624
691,624
26,624
52,624
750,624
203,125
204,125
208,125
352,125
352,298
397,125
133,547
133,125
423,125
439,125
443,125
438,125
440,125
440,440
450,125
207,125
441,125
451,125
452,125
279,125
279,279
383,304
383,125
757,125
4,125
649,125
436,125
436,198
31,125
31,198
688,125
688,198
381,125
793,125
793,198
585,125
585,446
544,125
702,125
816,125
816,149
778,125
291,125
291,198
630,36
630,125
364,125
364,588
449,125
453,125
764,125
764,198
343,125
838,125
689,117
738,117
218,117
810,117
269,174
269,5
269,388
386,22
386,388
468,644
468,11
468,388
320,388
497,388
507,388
625,155
625,388
640,388
744,198
744,388
763,388
171,5
171,388
530,388
212,345
568,345
128,345
128,51
153,345
823,345
186,24
34,17
526,17
719,213
719,17
466,17
